url_length,num_dots,num_hyphens,num_digits,num_subdomains,num_params,domain_age_days,has_ip,has_at_symbol,https,shortened,brand_in_subdomain,host_entropy,tld,is_phishing
38,1,0,5,0,1,1753,0,0,1,0,0,3.058,com,0
102,2,1,7,1,1,140,0,0,1,0,1,2.753,xyz,1
22,1,1,2,1,2,468,0,0,1,0,0,2.824,fr,0
120,3,3,9,0,0,8,0,0,1,0,1,3.785,top,1
72,1,1,2,1,1,1299,0,0,1,0,0,3.405,com,0
53,1,0,2,2,1,1899,0,0,1,0,0,3.044,fr,0
60,1,0,1,0,3,1014,0,0,1,1,0,2.722,com,0
61,4,1,3,1,1,1249,0,0,1,0,0,2.94,edu,0
39,5,0,2,0,0,2203,0,0,1,1,0,2.489,com,0
27,2,0,1,4,1,1196,0,0,1,0,1,3.287,com,0
50,1,1,1,0,2,618,0,0,1,0,0,3.372,net,0
34,1,0,1,1,0,386,0,0,0,0,0,3.123,net,0
47,4,2,1,2,4,308,0,0,1,0,0,3.349,net,1
65,1,3,7,6,1,113,0,0,0,0,0,3.525,xyz,1
72,2,0,7,1,2,387,0,0,1,0,0,3.92,top,1
56,1,0,0,2,0,748,0,0,1,0,0,2.582,com,0
31,1,0,1,0,0,526,0,0,1,0,0,2.843,com,0
30,2,1,3,1,0,1842,0,0,1,0,0,2.604,com,0
41,3,0,3,2,0,1166,0,0,1,0,0,2.923,fr,0
72,2,1,5,4,3,113,0,0,1,0,0,3.127,zip,1
60,2,0,4,1,0,408,0,0,1,0,0,2.432,org,0
53,3,0,0,1,1,537,0,0,1,0,0,3.609,com,0
64,1,1,2,0,1,1272,0,0,1,0,0,2.729,gov,0
64,1,0,0,1,1,230,0,0,1,0,0,2.687,net,0
32,2,1,2,0,0,1278,0,0,1,0,0,2.979,fr,0
88,1,1,2,1,0,1011,0,0,1,0,0,3.082,net,0
59,3,0,7,1,0,1650,0,0,1,0,0,3.335,net,0
55,3,0,3,0,0,595,0,0,1,0,0,3.062,com,0
27,1,2,0,2,1,1396,0,0,1,0,0,3.531,org,0
13,1,0,1,2,2,718,0,0,1,0,0,3.32,org,0
25,1,0,3,2,2,3330,0,0,0,0,0,2.786,com,0
89,1,1,1,1,1,860,0,0,1,0,0,2.649,com,0
41,1,1,3,2,2,926,0,0,1,1,0,3.592,edu,0
69,4,0,1,2,0,2914,0,0,1,0,0,2.704,edu,0
63,1,0,1,1,2,1585,0,0,1,1,0,3.163,com,0
53,3,1,2,3,2,143,0,0,0,0,1,4.042,info,1
78,3,2,4,0,1,167,0,0,1,1,0,3.881,click,1
59,3,2,5,2,3,144,0,1,1,0,1,4.113,tk,1
81,4,2,2,2,1,934,0,0,1,0,0,2.75,org,0
40,2,0,3,1,0,457,0,0,1,0,0,2.9,com,0
63,3,0,3,1,0,1008,0,0,1,0,0,3.345,net,0
50,1,1,0,1,1,1493,0,0,1,0,0,3.294,com,0
116,3,1,4,2,3,164,0,0,1,0,0,3.837,tk,1
101,2,1,5,2,1,64,0,0,1,1,0,3.83,info,1
55,3,2,2,0,0,2156,0,0,1,0,0,3.489,com,0
32,3,1,1,1,1,1692,0,0,1,0,0,2.94,com,0
87,3,1,7,3,0,130,1,0,1,0,0,4.573,xyz,1
26,3,0,1,4,1,1294,0,0,1,0,0,2.345,org,0
44,2,0,2,2,0,957,0,0,1,0,0,3.241,net,0
34,6,1,6,1,3,158,0,0,1,0,1,4.127,net,1
57,3,2,2,0,2,457,0,0,1,0,0,3.17,edu,0
40,1,0,1,3,0,1223,0,0,0,0,0,3.539,com,0
54,1,1,2,3,1,965,0,0,1,0,0,3.047,org,0
89,3,1,2,2,1,861,0,0,1,0,1,3.281,com,0
67,3,2,2,2,1,1344,0,0,1,0,0,2.915,com,0
31,2,0,1,1,0,1599,1,0,1,0,0,2.598,com,0
91,1,1,3,2,3,322,0,0,0,0,0,4.054,top,1
39,2,1,4,1,1,871,0,0,1,0,0,2.711,org,0
52,2,0,0,0,0,921,0,0,1,0,0,3.261,fr,0
74,4,2,2,0,0,82,0,0,1,0,0,3.809,fr,0
60,4,4,5,1,1,786,0,0,0,0,1,3.843,zip,1
17,3,1,6,1,0,2908,0,0,1,0,0,2.822,com,0
42,2,1,1,2,2,1316,0,0,1,0,0,2.817,edu,0
90,4,1,5,1,3,419,0,0,1,0,0,3.543,info,1
89,4,2,8,4,1,141,0,0,0,1,0,3.537,info,1
17,3,1,1,2,1,1683,0,0,1,0,0,2.259,fr,0
78,1,1,5,1,3,256,0,0,1,0,0,3.556,info,1
58,3,1,3,1,1,1236,0,0,1,0,0,3.617,org,0
27,2,0,0,1,0,2247,0,0,1,0,0,3.664,com,0
101,2,1,5,4,1,185,0,0,1,0,0,4.394,net,1
31,2,1,0,1,1,1748,0,0,1,0,0,3.397,fr,0
57,1,0,1,2,1,379,0,0,1,0,0,3.109,org,0
45,1,0,1,3,1,710,0,0,1,0,0,2.955,fr,0
105,2,1,6,3,4,279,0,0,1,0,0,3.534,net,1
42,2,2,2,1,0,505,0,0,0,1,0,2.468,net,0
48,4,0,0,0,0,1627,0,0,1,0,0,2.498,com,0
52,4,2,1,1,2,1186,0,0,1,0,0,3.179,org,0
41,3,0,0,1,1,2632,0,0,1,0,0,3.398,org,0
46,2,1,3,1,0,163,0,0,0,0,0,3.014,info,1
48,1,2,5,1,0,191,0,0,1,0,0,2.937,xyz,1
117,3,2,2,3,0,1884,0,0,1,0,0,2.799,com,0
35,4,2,2,2,2,1228,0,0,1,0,0,2.562,com,0
47,2,0,1,1,0,621,0,0,1,0,0,2.837,com,0
40,1,2,1,2,1,1896,0,0,1,0,0,2.921,net,0
69,1,1,4,2,0,181,0,0,1,0,0,3.028,org,0
45,1,1,3,0,0,1276,0,0,1,0,0,2.317,org,0
71,3,1,4,1,2,390,0,0,0,0,1,3.225,xyz,1
77,2,1,3,4,2,401,0,0,1,0,1,3.735,click,1
70,1,1,4,1,3,1650,0,0,1,0,0,3.079,com,0
47,1,1,3,2,0,941,0,0,0,0,0,2.951,net,0
72,4,0,3,2,1,139,0,0,0,1,1,4.161,zip,1
60,1,0,0,2,1,1679,0,0,1,0,0,2.499,com,0
60,1,0,2,0,0,1113,0,0,1,0,0,3.432,com,0
38,2,0,7,1,1,677,0,0,1,0,0,3.733,com,0
23,2,1,0,1,0,1158,0,0,1,0,0,3.123,gov,0
57,3,0,2,1,1,835,0,0,1,0,0,2.966,fr,0
110,1,2,7,3,2,439,0,0,1,0,1,3.657,xyz,1
15,1,2,7,1,3,170,0,0,1,0,0,3.023,info,1
109,4,3,4,0,2,246,0,0,1,0,0,3.107,tk,1
49,1,1,2,0,0,724,0,0,1,0,1,2.811,com,0
26,1,1,1,0,1,827,0,0,1,0,0,2.569,com,0
16,2,0,2,3,1,886,0,0,0,0,0,3.633,com,0
92,2,2,2,2,3,1234,0,0,1,0,0,3.245,com,0
21,1,0,4,0,1,911,0,0,1,0,1,3.237,com,0
41,1,0,3,1,3,635,0,0,1,0,0,2.61,com,0
73,3,0,0,2,1,782,0,0,1,0,0,3.159,org,0
106,3,3,2,2,2,178,0,0,1,0,0,2.994,click,1
59,3,3,1,0,1,3241,0,0,0,0,0,3.125,fr,0
42,2,0,0,0,2,748,0,0,1,0,0,1.905,com,0
40,2,2,2,0,2,1700,0,0,1,0,0,3.272,net,0
36,1,0,4,0,2,1444,0,0,1,0,0,3.585,com,0
33,5,0,2,0,1,1014,0,0,1,1,0,2.846,com,0
82,4,2,7,3,1,20,0,1,1,0,1,4.154,xyz,1
29,2,0,5,2,0,883,0,0,1,0,0,3.649,org,0
90,3,3,4,4,0,105,0,0,1,0,1,4.196,zip,1
57,1,0,1,3,1,1674,0,0,1,0,0,2.641,fr,0
47,4,0,2,1,2,551,0,0,1,0,0,3.469,fr,0
38,2,1,2,2,0,1642,0,0,1,0,0,3.487,com,0
73,2,0,2,1,2,854,0,0,1,0,0,3.252,org,0
58,1,0,2,0,0,1336,0,0,1,0,0,2.954,net,0
56,5,0,2,1,2,473,0,0,1,0,0,2.813,com,0
54,7,1,1,1,3,1008,0,0,1,0,0,2.928,net,0
56,3,1,5,1,4,163,0,1,1,1,1,4.159,tk,1
63,4,0,1,0,1,1050,0,0,1,0,0,2.719,net,0
75,1,0,2,1,1,1314,0,0,1,0,1,3.25,fr,0
70,6,2,3,3,1,506,0,1,0,0,0,3.472,net,1
37,1,1,4,0,0,556,0,0,1,0,1,2.891,fr,0
65,1,0,3,1,1,615,0,0,1,0,0,2.812,fr,0
96,3,0,5,4,2,317,0,0,1,0,0,3.368,xyz,1
102,4,1,5,0,1,637,0,0,1,0,0,2.918,org,0
73,4,0,3,1,0,873,0,0,1,0,0,2.885,com,0
62,4,0,0,0,0,1177,0,0,1,0,0,3.12,com,0
63,3,1,8,1,2,289,0,0,1,0,1,4.379,top,1
73,3,3,1,0,1,2287,0,0,1,0,0,3.666,com,0
14,1,0,2,1,2,1337,0,0,1,0,0,2.588,com,0
30,3,1,3,2,2,2792,0,0,1,0,1,3.072,com,0
60,4,0,3,1,3,203,0,0,1,0,0,3.894,xyz,1
51,2,4,3,2,1,21,1,1,0,0,1,2.918,xyz,1
71,1,1,2,2,0,4106,1,0,1,0,1,2.5,net,0
99,4,0,3,1,0,197,0,1,0,0,0,4.185,click,1
59,1,3,6,1,2,397,0,0,1,0,0,3.153,net,1
62,4,0,3,0,0,353,0,0,1,0,0,4.02,com,0
83,1,0,1,1,1,1612,0,0,1,0,0,3.37,com,0
101,4,0,5,0,0,82,1,0,1,1,0,3.785,zip,1
72,3,0,3,0,0,2169,0,0,1,0,1,2.545,com,0
19,1,1,4,0,2,921,0,0,1,0,0,2.85,com,0
12,5,0,1,0,2,1023,1,0,0,0,0,3.094,net,0
61,1,0,0,1,2,813,0,0,1,0,0,2.482,com,0
52,2,0,3,2,0,738,0,0,1,0,0,2.258,com,0
74,2,1,5,0,0,1742,0,0,1,0,0,3.124,org,0
67,2,0,2,3,1,1046,0,0,1,0,0,3.301,net,0
42,1,4,2,0,1,844,0,0,1,0,0,3.04,com,0
34,1,0,3,1,1,704,0,0,1,0,0,3.396,com,0
16,3,1,1,1,1,718,0,0,1,0,0,3.538,edu,0
124,3,2,0,1,1,1035,0,0,1,1,0,2.729,net,0
32,1,0,1,3,0,576,0,0,1,0,0,3.164,gov,0
63,4,0,1,2,1,1573,0,0,1,0,0,2.964,gov,0
58,1,2,3,2,0,611,0,0,1,0,0,2.258,org,0
67,2,1,3,2,4,292,0,0,0,0,0,3.268,xyz,1
49,2,1,4,1,1,1295,0,0,1,0,1,4.022,fr,0
41,2,1,3,0,1,1514,0,0,1,0,0,2.944,org,0
64,4,1,6,1,1,462,1,1,0,0,0,3.567,click,1
38,2,0,2,2,1,815,0,0,1,0,0,2.781,com,0
74,2,2,1,0,2,1051,0,0,1,0,1,3.108,net,0
49,2,2,7,2,1,171,0,0,0,0,1,3.412,com,1
32,1,2,3,1,1,1091,0,0,1,0,0,3.379,com,0
64,2,1,2,2,0,1535,0,0,1,0,0,2.619,com,0
73,1,0,4,1,1,1999,0,0,1,0,0,3.133,org,0
85,1,0,1,2,0,1464,0,0,1,0,0,3.201,com,0
61,1,0,2,2,0,2269,0,0,1,0,0,3.136,edu,0
65,1,1,1,0,0,1956,0,0,1,0,0,2.858,com,0
63,4,0,3,2,0,2067,0,0,1,0,0,3.0,com,0
53,3,1,7,4,1,126,0,0,0,0,0,2.834,xyz,1
88,3,0,1,1,1,1517,0,0,1,0,0,2.874,edu,0
46,3,0,2,0,0,1062,0,0,1,0,0,2.994,com,0
39,1,0,1,2,1,916,0,0,1,0,0,3.626,com,0
38,1,0,1,2,1,1641,0,0,1,0,0,3.247,com,0
36,1,2,3,1,1,2201,0,0,1,0,0,3.233,gov,0
103,2,3,5,3,1,439,0,0,1,0,1,3.596,xyz,1
50,3,0,0,2,2,850,0,0,1,0,0,3.299,com,0
75,2,0,0,2,1,1007,0,0,1,0,0,2.343,org,0
59,1,1,2,1,0,1137,0,0,1,0,0,3.226,com,0
73,3,0,2,1,2,1138,0,0,1,0,0,2.108,com,0
75,1,1,2,4,4,396,0,0,1,0,0,3.742,xyz,1
81,2,2,2,2,0,601,0,0,1,0,1,2.99,edu,0
37,1,2,3,1,2,1524,0,0,1,0,0,2.96,com,0
75,2,2,6,1,1,250,0,0,1,0,0,3.158,xyz,1
93,1,0,1,1,2,227,0,0,1,0,0,3.163,fr,0
52,2,2,2,1,0,1803,0,0,1,0,0,2.347,com,0
60,1,0,1,0,0,838,0,0,1,0,0,2.917,org,0
63,1,0,1,1,0,1182,0,0,1,0,0,3.327,com,0
68,5,0,10,3,2,144,0,0,1,0,0,3.106,top,1
44,3,3,6,2,4,138,0,0,0,0,0,3.203,info,1
43,1,2,2,0,1,1357,0,0,1,0,0,2.792,com,0
42,4,1,3,3,2,214,0,0,1,0,1,4.032,tk,1
40,1,1,2,1,1,877,0,0,0,0,0,3.069,com,0
58,3,2,2,2,1,787,0,0,1,0,0,2.905,gov,0
59,2,3,3,3,0,1707,0,0,1,0,0,3.072,com,0
48,1,1,3,0,2,1357,0,0,1,1,0,2.245,com,0
49,3,0,1,1,0,1959,0,0,1,0,0,2.913,org,0
57,3,0,2,2,0,935,0,0,1,0,0,3.392,edu,0
50,1,0,3,1,0,860,0,0,1,0,0,2.218,org,0
40,2,0,3,0,1,2088,0,0,1,0,0,3.635,fr,0
72,5,0,1,0,0,934,0,0,1,0,0,2.983,com,0
101,2,3,4,4,1,115,0,0,0,0,0,3.126,xyz,1
28,2,0,2,1,2,1376,0,0,1,0,0,2.774,fr,0
48,3,0,3,2,0,949,0,0,1,0,0,2.927,gov,0
32,4,1,2,0,1,1371,0,0,1,0,0,2.636,com,0
64,2,2,8,1,4,499,0,0,0,0,0,3.337,click,1
35,1,0,4,2,1,1834,0,0,1,0,0,2.93,org,0
22,1,1,0,3,1,595,0,0,1,0,0,3.243,com,0
61,2,1,1,2,0,411,0,0,1,1,0,2.649,fr,0
50,5,1,3,1,0,1243,0,0,1,0,0,3.099,com,0
89,4,2,5,3,0,323,0,0,1,0,0,3.51,click,1
42,2,2,7,0,3,159,0,0,0,0,0,3.189,xyz,1
48,2,2,4,1,1,404,0,0,0,1,0,3.57,click,1
66,1,0,3,0,0,1281,0,0,1,0,0,3.347,net,0
72,1,1,3,0,2,1589,0,0,0,0,0,3.322,com,0
58,1,1,0,2,1,621,0,0,1,0,0,2.451,com,0
114,5,1,3,1,2,425,0,0,1,0,0,4.08,top,1
48,1,1,1,1,2,871,0,0,1,0,0,3.432,com,0
34,2,0,0,0,1,774,0,0,1,0,0,2.786,fr,0
70,1,0,4,0,1,1532,0,0,1,0,0,3.148,fr,0
46,2,0,1,2,0,513,0,0,1,1,0,3.245,net,0
82,2,0,3,1,0,2197,0,0,1,0,0,2.572,com,0
73,1,0,2,1,2,1523,0,0,1,0,1,2.762,net,0
69,1,2,2,2,2,1423,0,0,0,0,0,3.058,com,0
54,1,0,2,0,0,1870,0,0,0,0,0,2.974,org,0
47,2,1,5,1,0,1480,0,0,0,0,0,3.22,com,0
41,2,1,6,2,0,314,1,1,1,0,0,3.034,net,1
92,2,1,3,2,0,218,1,0,1,0,0,2.797,xyz,1
24,5,0,0,1,2,1172,0,0,1,0,0,3.107,com,0
87,3,1,10,2,2,414,0,0,1,0,0,2.881,tk,1
31,3,0,1,2,1,653,0,0,1,0,0,2.738,org,0
41,1,0,1,0,1,590,0,0,0,0,0,2.726,com,0
82,1,1,4,2,3,183,0,0,0,1,0,3.65,top,1
45,1,0,1,2,2,1317,0,0,1,0,0,2.886,edu,0
77,4,0,2,2,3,473,0,0,1,1,0,2.047,edu,0
44,4,0,1,4,0,2265,0,0,1,0,0,3.556,com,0
63,2,0,2,3,0,37,0,1,1,1,1,4.12,click,1
40,2,1,0,1,3,1344,0,0,0,0,0,2.978,fr,0
37,1,0,2,1,0,426,0,0,1,0,0,2.927,fr,0
32,1,0,0,1,1,784,0,0,1,0,0,3.031,gov,0
84,1,0,2,1,2,133,0,0,0,0,0,3.545,com,1
61,1,1,0,0,1,755,0,0,1,0,0,2.289,org,0
65,3,1,2,1,1,613,0,0,1,0,0,3.258,fr,0
44,1,1,2,0,0,964,0,0,1,0,0,3.001,com,0
38,1,0,2,1,2,423,0,0,1,0,0,3.496,com,0
70,5,0,6,1,2,267,0,0,1,0,0,3.646,click,1
77,1,1,4,0,0,990,0,0,1,0,0,2.962,com,0
88,2,0,3,2,0,1161,0,0,1,0,0,2.033,gov,0
18,3,0,5,1,0,1162,0,0,1,0,0,2.523,org,0
94,1,2,6,3,1,92,0,0,0,0,0,3.683,com,1
73,1,0,3,0,0,1189,0,0,1,0,0,2.741,gov,0
55,1,1,1,2,2,2346,0,0,1,0,0,2.866,edu,0
67,4,0,2,1,2,99,0,0,1,0,0,3.284,info,1
71,3,0,5,3,1,877,0,0,1,0,1,2.56,com,0
17,2,0,0,1,1,266,0,0,1,0,0,3.036,org,0
15,3,2,3,2,3,40,0,0,0,0,1,3.629,info,1
46,1,0,1,2,1,509,0,0,1,1,0,2.948,com,0
78,2,1,3,2,0,1308,0,0,1,0,0,4.154,net,0
49,1,1,3,2,1,1170,0,0,1,0,0,3.347,net,0
79,1,0,4,1,1,1410,0,0,1,0,0,3.05,net,0
101,2,1,5,3,1,244,0,0,0,1,0,4.467,info,1
35,1,0,2,2,0,317,0,0,1,0,0,2.817,com,0
96,3,1,6,2,2,194,0,0,0,0,0,3.11,zip,1
35,1,0,2,2,0,714,0,0,1,0,0,2.46,com,0
49,3,0,2,3,0,1848,0,0,1,0,0,2.709,com,0
86,2,2,3,2,1,293,1,0,1,0,0,3.103,info,1
81,1,0,3,1,1,1029,0,0,1,0,0,3.809,com,0
19,1,1,1,2,1,1130,0,0,1,0,0,2.725,edu,0
52,2,1,1,0,1,633,0,0,1,0,0,3.922,com,0
93,1,1,1,0,0,985,0,0,1,0,0,2.967,com,0
90,2,0,8,0,1,634,1,0,1,0,0,3.375,com,1
51,3,0,2,1,0,508,0,0,1,1,0,2.98,fr,0
36,1,0,1,1,1,977,0,0,1,0,0,2.157,com,0
118,6,1,8,2,0,550,0,0,1,0,0,4.1,zip,1
55,1,1,1,2,0,1234,0,0,1,0,0,2.917,com,0
64,2,1,1,1,1,520,0,0,1,0,0,3.473,com,0
39,3,0,2,1,1,1454,0,0,1,0,0,3.053,com,0
57,1,1,2,1,2,1222,0,0,1,0,0,3.211,net,0
78,2,0,0,2,0,584,0,0,1,0,0,3.209,edu,0
64,3,0,7,0,0,1599,0,0,1,0,0,3.62,fr,0
86,2,0,1,0,1,1284,0,0,1,0,1,2.799,org,0
64,2,1,7,1,0,1061,0,0,1,0,0,3.202,com,0
46,1,0,1,0,2,960,0,0,1,1,0,2.459,com,0
19,1,1,2,1,1,1084,0,0,1,0,0,3.049,net,0
89,1,0,5,2,0,1644,0,0,1,0,0,2.956,com,0
76,4,0,1,1,2,2740,0,0,1,1,1,2.519,com,0
76,3,0,6,3,0,161,0,0,1,0,0,2.954,xyz,1
57,2,0,3,0,3,1381,0,0,1,0,0,2.658,org,0
118,4,2,7,2,1,333,1,0,1,0,0,3.175,info,1
50,1,0,1,2,3,2038,0,0,0,0,0,2.463,com,0
49,1,2,1,0,0,1527,0,0,1,0,0,3.045,com,0
66,1,2,1,1,0,2888,0,0,1,0,0,4.187,net,0
101,2,0,3,2,1,428,1,0,1,0,0,3.85,info,1
22,1,3,0,1,1,1984,0,0,1,0,0,3.393,com,0
61,4,1,1,2,0,252,0,0,1,0,0,3.076,com,0
59,2,0,3,1,2,1534,0,0,1,0,0,2.739,fr,0
26,4,0,5,2,3,471,0,0,1,1,0,3.224,net,1
60,2,0,2,1,0,821,0,0,1,0,0,3.263,com,0
44,1,0,3,1,1,892,0,0,1,0,0,2.576,fr,0
84,4,0,1,0,2,805,0,0,1,0,0,3.477,fr,0
74,4,1,2,1,1,657,0,0,1,0,0,3.077,gov,0
30,1,1,3,1,0,858,0,0,1,0,0,3.173,org,0
28,1,0,4,1,1,1206,0,0,1,1,0,2.731,net,0
73,2,0,0,2,2,659,0,0,1,0,0,3.388,com,0
23,7,0,1,1,1,1850,0,0,1,0,0,3.502,org,0
88,2,0,4,1,2,969,0,0,1,0,0,2.287,fr,0
54,1,0,0,0,1,825,0,0,1,0,0,2.641,com,0
80,3,3,6,1,2,133,0,0,0,1,0,2.845,xyz,1
40,2,0,5,3,0,2661,0,0,1,0,0,3.849,org,0
89,1,1,0,0,0,1130,0,0,1,0,0,3.106,com,0
70,2,0,0,0,1,803,0,0,1,0,0,2.974,com,0
20,4,0,2,1,0,3010,0,0,1,0,0,3.343,org,0
45,3,1,1,1,3,1429,0,0,1,0,0,3.592,org,0
54,1,1,2,1,1,794,0,0,1,0,0,2.853,fr,0
51,6,0,9,0,0,314,0,0,1,0,0,3.69,com,1
51,1,1,3,3,0,1424,0,0,1,0,1,3.852,com,0
40,1,0,2,0,2,2776,0,0,1,0,0,2.709,com,0
46,4,1,1,0,1,875,0,0,1,0,0,3.156,org,0
49,2,1,2,0,0,1160,0,0,1,0,0,3.29,fr,0
83,2,1,2,1,0,1023,0,0,1,0,1,2.605,gov,0
76,3,0,3,1,1,569,0,0,1,0,0,3.306,com,0
39,4,1,1,2,2,460,0,0,1,0,0,2.485,org,0
69,2,0,5,0,3,1488,0,0,1,0,0,2.4,com,0
66,2,4,0,2,1,631,0,0,1,0,0,4.119,net,0
36,1,0,0,2,2,1769,0,0,1,0,0,3.153,com,0
63,1,2,0,2,0,1100,0,0,1,0,0,3.038,com,0
53,2,0,3,0,0,565,0,0,1,0,0,3.134,fr,0
47,5,2,1,1,2,180,1,0,1,0,1,3.739,com,1
55,1,1,2,2,4,974,0,0,1,0,0,2.81,com,0
15,2,4,2,1,2,490,0,0,1,0,0,3.263,click,1
55,1,0,5,3,1,208,0,0,1,0,0,3.064,tk,1
60,2,1,1,0,1,1436,0,0,1,0,0,3.024,gov,0
60,1,1,1,2,1,1128,0,0,1,0,0,2.755,com,0
56,3,0,7,2,0,414,0,0,0,0,1,2.944,xyz,1
80,1,0,1,2,1,1193,0,0,1,0,0,3.357,com,0
67,1,1,3,1,3,3086,0,0,1,0,0,2.699,net,0
25,3,2,5,1,0,147,1,0,1,0,1,3.152,xyz,1
39,3,1,7,4,2,207,0,0,1,0,0,3.697,tk,1
37,1,0,1,0,3,1154,0,0,1,0,0,2.924,org,0
35,2,0,2,0,1,641,0,0,1,0,0,2.765,edu,0
41,5,1,0,1,2,1131,0,0,1,0,0,2.705,com,0
51,1,1,3,0,1,1497,0,0,1,0,0,2.336,fr,0
62,4,1,2,0,1,650,0,0,0,0,0,2.343,net,0
55,4,1,3,3,1,84,0,0,0,1,0,2.957,info,1
65,1,4,5,3,1,235,0,0,0,0,0,2.953,xyz,1
63,3,0,2,1,0,609,0,0,1,0,0,2.634,com,0
61,3,0,1,1,0,651,0,0,1,0,0,3.278,edu,0
46,2,0,3,2,1,2866,0,0,1,0,1,2.944,com,0
46,3,0,2,1,0,587,0,0,1,0,0,3.144,fr,0
69,3,0,1,1,1,656,0,0,1,0,0,3.158,com,0
57,3,0,3,4,0,1084,0,0,1,0,0,2.736,fr,0
28,3,2,1,1,3,1090,0,0,1,0,0,3.184,fr,0
37,3,1,4,0,0,935,0,0,1,0,0,3.496,com,0
33,2,0,1,1,0,1695,0,0,1,0,0,3.197,com,0
55,2,0,1,1,2,654,0,0,1,0,0,3.222,org,0
42,2,0,3,1,1,783,0,0,1,1,0,2.809,org,0
28,2,1,1,0,1,1569,0,0,1,0,0,3.71,com,0
50,2,0,4,2,1,1407,1,0,1,0,0,2.816,org,0
80,2,2,2,0,2,544,0,0,1,0,0,3.084,com,0
44,1,0,1,1,2,2350,0,1,1,0,0,3.233,gov,0
12,1,0,1,1,0,371,0,0,1,0,0,2.854,com,0
51,5,0,2,0,1,1224,0,0,1,0,0,2.992,com,0
63,1,1,1,1,2,2041,0,0,1,0,0,3.642,com,0
35,1,0,2,1,2,821,0,0,1,1,0,3.427,fr,0
38,2,1,4,1,1,1174,0,0,1,0,0,2.907,edu,0
35,2,0,2,3,0,2508,0,0,1,0,0,3.421,com,0
63,1,2,1,2,1,806,0,0,1,0,0,2.451,gov,0
45,2,0,1,0,0,1499,0,0,1,0,1,3.006,com,0
56,3,0,3,0,1,1461,0,0,1,0,0,2.957,com,0
19,3,0,2,1,1,1116,0,0,1,0,0,2.805,edu,0
25,1,1,2,3,1,972,1,0,1,0,0,3.117,net,0
39,2,0,1,0,1,1767,0,0,1,0,0,2.481,com,0
81,2,2,5,3,2,43,1,0,0,0,0,2.695,xyz,1
34,3,0,0,1,3,446,1,0,1,0,0,2.753,com,0
55,2,0,4,1,2,1084,0,0,1,0,0,3.753,org,0
53,3,0,1,0,2,782,0,0,1,0,0,3.542,com,0
46,2,0,1,1,1,1892,0,0,1,0,0,3.093,com,0
56,4,0,1,1,1,2569,0,0,1,0,0,2.466,com,0
66,3,0,1,0,1,2271,0,0,1,0,0,2.847,com,0
60,1,0,2,2,2,221,0,0,1,0,0,3.393,xyz,1
52,2,2,2,1,0,509,0,0,1,0,0,2.769,fr,0
30,1,0,3,2,1,1076,0,0,1,0,0,2.737,com,0
42,2,1,1,2,0,1219,0,0,1,0,0,3.126,org,0
44,1,0,4,0,2,650,0,0,0,0,0,2.655,org,0
38,1,1,2,3,0,916,0,0,1,0,0,2.829,org,0
17,2,1,1,1,1,877,0,0,1,0,0,2.339,com,0
44,1,0,2,1,0,2424,0,0,1,0,0,3.401,fr,0
50,1,0,3,2,2,586,0,0,1,0,0,3.205,com,0
17,2,1,3,3,0,1225,0,0,0,0,0,2.769,com,0
88,2,0,2,3,1,625,0,0,1,0,0,2.992,org,0
44,2,2,3,1,4,1630,0,0,1,0,0,3.633,org,0
35,3,1,1,1,2,2642,0,0,1,0,0,3.239,fr,0
68,1,1,5,3,3,358,0,0,1,1,0,3.636,top,1
77,1,1,1,0,1,817,0,0,1,0,0,2.647,net,0
49,1,2,2,0,1,1267,0,0,1,1,0,3.096,fr,0
43,2,0,1,2,1,403,0,0,1,0,0,2.558,com,0
55,2,2,2,2,2,1151,0,0,1,1,0,3.011,org,0
86,2,4,5,1,1,151,0,0,0,0,0,3.677,info,1
48,1,1,1,0,1,2006,0,0,1,0,0,3.219,com,0
53,3,1,2,1,0,603,0,0,1,0,0,3.442,fr,0
37,2,0,2,1,0,647,0,0,1,0,0,2.485,org,0
64,1,1,2,1,3,45,0,0,1,0,1,3.344,xyz,1
60,2,0,4,1,1,1564,0,0,1,0,0,3.202,com,0
56,2,0,2,2,1,1046,0,0,1,0,0,3.213,fr,0
54,1,1,1,2,1,2066,0,0,1,0,0,2.924,org,0
40,1,1,2,1,0,1389,0,0,1,0,0,2.129,com,0
60,1,2,3,2,0,485,0,0,1,0,0,3.224,org,0
94,4,2,3,3,3,590,0,0,1,0,0,4.791,xyz,1
37,3,1,2,1,1,1322,0,0,1,0,0,3.361,net,0
63,2,0,2,2,1,893,0,0,1,0,0,2.727,fr,0
51,1,0,2,0,0,1024,0,0,1,0,0,2.46,com,0
52,1,2,3,3,3,410,0,0,1,0,1,3.691,net,0
71,3,1,2,4,0,1488,0,0,1,0,0,3.136,com,0
39,5,0,2,1,2,990,0,0,1,0,0,2.97,gov,0
35,2,0,2,3,0,953,0,0,1,0,0,3.449,com,0
70,1,0,2,0,1,1579,0,0,0,0,0,2.981,com,0
73,5,2,8,1,1,341,1,0,1,0,0,4.359,xyz,1
26,3,0,1,2,1,648,0,0,1,0,0,3.397,com,0
62,2,0,4,1,0,1126,0,0,1,0,0,2.974,com,0
91,1,0,4,2,1,161,0,0,1,0,0,2.796,tk,1
42,3,1,0,1,4,402,0,0,0,0,0,2.621,edu,0
