text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,category,target_delta,cs_class,family_l2,technique_l3,conjecture,multi_turn,domain,template_group,obfuscation,language,carrier
777,70,10.071,57,0.0654,0.0605,0.1622,9,0.0245,19,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
779,70,10.1,57,0.0644,0.0565,0.1579,9,0.0205,16,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
786,67,10.701,57,0.0985,0.0623,0.1374,9,0.0,0,0,1,0,0,1,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,base64,en,clinical_prompt
737,66,10.136,57,0.0591,0.0597,0.1425,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
764,70,9.886,57,0.0656,0.0576,0.1545,9,0.0144,11,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
765,70,9.9,57,0.0642,0.0575,0.1399,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
761,70,9.843,57,0.0713,0.1774,0.1406,9,0.0,0,0,0,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,leetspeak,en,clinical_prompt
771,70,9.986,57,0.0775,0.0571,0.1647,9,0.0259,20,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
752,70,9.714,57,0.0806,0.1689,0.1423,9,0.0,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,leetspeak,en,clinical_prompt
752,66,10.364,57,0.0591,0.0585,0.1596,9,0.0199,15,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
752,70,9.714,57,0.0778,0.1822,0.1423,9,0.0,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,leetspeak,en,clinical_prompt
758,70,9.8,57,0.0654,0.062,0.1412,9,0.0554,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,homoglyph,en,clinical_prompt
753,70,9.729,57,0.0656,0.0584,0.1421,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
745,68,9.926,57,0.0584,0.0591,0.1409,9,0.0725,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,homoglyph,en,clinical_prompt
755,70,9.757,57,0.0654,0.0583,0.1417,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
752,68,10.029,57,0.0579,0.0625,0.1396,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
759,70,9.814,57,0.0649,0.058,0.141,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
788,69,10.391,57,0.1095,0.0622,0.1371,9,0.0,0,0,1,0,0,1,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,base64,en,clinical_prompt
796,69,10.507,57,0.0971,0.0616,0.1357,9,0.0,0,0,1,0,0,1,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,base64,en,clinical_prompt
765,70,9.9,57,0.0642,0.0575,0.1399,9,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,none,en,clinical_prompt
753,70,9.729,57,0.0656,0.0584,0.1421,9,0.0691,0,0,0,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,homoglyph,en,clinical_prompt
774,68,10.353,57,0.0575,0.0568,0.1628,9,0.0271,21,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,C1,1,medical,100-ghost-tool-invocation,zero_width,en,clinical_prompt
776,107,6.243,18,0.1401,0.0129,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
774,107,6.224,18,0.1475,0.0142,0.0517,12,0.0724,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
805,108,6.444,18,0.1445,0.0112,0.082,12,0.0335,27,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
788,108,6.287,18,0.1399,0.0152,0.0508,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
780,108,6.213,18,0.1417,0.0154,0.0513,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
783,108,6.241,18,0.141,0.0153,0.0511,12,0.0651,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
788,109,6.22,18,0.1392,0.0114,0.0495,12,0.085,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
784,109,6.183,18,0.1385,0.0115,0.0497,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
785,108,6.259,18,0.1405,0.0153,0.051,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
776,107,6.243,18,0.1422,0.0142,0.0515,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
781,108,6.222,18,0.1389,0.0115,0.0499,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
789,110,6.164,18,0.1376,0.0114,0.0494,12,0.0748,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
778,108,6.194,18,0.1396,0.0116,0.0501,12,0.0758,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
781,108,6.222,18,0.1491,0.1255,0.0499,12,0.0,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,leetspeak,en,clinical_prompt
775,108,6.167,18,0.1403,0.0116,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
781,108,6.222,18,0.1392,0.0128,0.0499,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
804,108,6.435,18,0.1405,0.0112,0.0771,12,0.0286,23,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
780,108,6.213,18,0.141,0.0128,0.05,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
775,108,6.167,18,0.1471,0.0129,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
767,107,6.159,18,0.1469,0.0117,0.0508,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
797,107,6.439,18,0.1422,0.0138,0.0765,12,0.0263,21,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
768,107,6.168,18,0.1483,0.0117,0.0508,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
795,108,6.352,18,0.1377,0.0126,0.0491,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
776,107,6.243,18,0.1415,0.0116,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
788,109,6.22,18,0.1392,0.0114,0.0495,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
784,109,6.183,18,0.1387,0.0128,0.0497,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
816,106,6.689,56,0.1749,0.0196,0.0515,12,0.0,0,0,2,0,1,1,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,base64,en,clinical_prompt
791,108,6.315,18,0.1367,0.0114,0.0493,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
773,107,6.215,18,0.1469,0.1255,0.0505,12,0.0,0,0,0,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,leetspeak,en,clinical_prompt
800,108,6.398,18,0.1471,0.0125,0.08,12,0.0312,25,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
782,108,6.231,18,0.1459,0.0141,0.0512,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
808,108,6.472,18,0.1426,0.0124,0.0743,12,0.026,21,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
774,108,6.157,18,0.1471,0.0116,0.0504,12,0.0659,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
790,110,6.173,18,0.1376,0.0127,0.0494,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
779,108,6.204,18,0.1394,0.0116,0.0501,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
772,107,6.206,18,0.1475,0.013,0.0505,12,0.0894,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
771,107,6.196,18,0.1461,0.013,0.0506,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
787,108,6.278,18,0.144,0.0114,0.0496,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
804,107,6.505,18,0.1405,0.0112,0.0871,12,0.0386,31,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
816,107,6.617,56,0.169,0.0196,0.0515,12,0.0,0,0,2,0,1,1,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,base64,en,clinical_prompt
782,108,6.231,18,0.1405,0.0128,0.0499,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
825,107,6.701,56,0.1682,0.0194,0.0509,12,0.0,0,0,2,0,1,1,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,base64,en,clinical_prompt
792,109,6.257,18,0.1392,0.0152,0.0505,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
799,108,6.389,19,0.1396,0.0113,0.0751,12,0.0263,21,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
782,108,6.231,18,0.1403,0.0115,0.0499,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
775,107,6.234,18,0.1401,0.0116,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
794,107,6.411,19,0.1422,0.0113,0.0756,12,0.0264,21,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
776,107,6.243,18,0.1403,0.1508,0.0515,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,leetspeak,en,clinical_prompt
791,107,6.383,19,0.1429,0.0114,0.0759,12,0.0265,21,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
779,107,6.271,18,0.1415,0.0141,0.0513,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
776,108,6.176,18,0.1378,0.1108,0.0503,12,0.0,0,0,0,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,leetspeak,en,clinical_prompt
809,108,6.481,19,0.1426,0.0124,0.0754,12,0.0272,22,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
817,106,6.698,56,0.17,0.0196,0.0514,12,0.0,0,0,2,0,1,1,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,base64,en,clinical_prompt
803,107,6.495,18,0.1415,0.0112,0.0822,12,0.0336,27,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
781,109,6.156,18,0.1456,0.0115,0.0499,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
776,108,6.176,18,0.1401,0.0116,0.0503,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
779,108,6.204,18,0.1394,0.0116,0.0501,12,0.0937,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
778,109,6.128,18,0.145,0.0129,0.0501,12,0.0746,0,0,1,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
770,106,6.255,18,0.1426,0.0117,0.0506,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
801,107,6.477,18,0.1419,0.0125,0.0811,12,0.0325,26,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
813,105,6.733,56,0.1708,0.0197,0.0517,12,0.0,0,0,2,0,1,1,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,base64,en,clinical_prompt
785,107,6.327,18,0.1378,0.0115,0.0497,12,0.0803,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,homoglyph,en,clinical_prompt
802,107,6.486,18,0.1408,0.0112,0.086,12,0.0374,30,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,zero_width,en,clinical_prompt
784,110,6.118,18,0.1435,0.0115,0.0497,12,0.0,0,0,2,0,1,0,injection,injection,delta3,indirect,indirect_context_data,agent_memory_injection,C2,1,medical,101-memory-persistence-poisoning,none,en,clinical_prompt
795,122,5.5,13,0.0315,0.0101,0.0352,7,0.0,0,0,0,1,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,none,en,clinical_prompt
823,122,5.73,13,0.0317,0.0097,0.0741,7,0.0401,33,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,zero_width,en,clinical_prompt
818,121,5.744,13,0.0302,0.0098,0.0709,7,0.0367,30,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,zero_width,en,clinical_prompt
785,121,5.471,13,0.0304,0.0102,0.0357,7,0.0879,0,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,homoglyph,en,clinical_prompt
788,121,5.496,13,0.0302,0.0102,0.0355,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,none,en,clinical_prompt
791,121,5.521,13,0.0301,0.0101,0.0354,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,none,en,clinical_prompt
788,121,5.496,13,0.0302,0.0102,0.0355,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,none,en,clinical_prompt
825,119,5.908,56,0.0666,0.0145,0.0364,7,0.0,0,0,0,0,0,1,injection,rule_bypass,delta0,social_cognitive,context_shift_prompting,task_deflection_prompting,C1,1,medical,102-declarative-guardrail-bypass,base64,en,clinical_prompt
