char_length,num_words,num_digits,uppercase_ratio,num_exclamation,num_currency,num_free_keywords,num_urgent_keywords,has_url,has_phone,avg_word_length,language,is_spam
66,20,1,0.143,1,0,1,0,0,0,4.72,en,0
148,15,1,0.04,1,0,0,0,0,0,4.01,en,0
159,22,6,0.386,4,2,1,1,1,1,5.84,fr,1
23,8,2,0.032,0,0,0,0,0,0,4.15,fr,0
46,23,1,0.198,0,0,0,0,0,0,4.19,fr,0
194,22,3,0.083,0,1,0,0,0,0,4.17,fr,0
60,30,2,0.059,0,0,0,1,0,0,4.63,fr,0
101,18,5,0.332,4,3,1,0,0,0,6.13,fr,1
6,12,3,0.156,0,0,0,0,0,0,4.64,fr,0
103,20,2,0.074,0,0,0,0,0,0,2.9,fr,0
102,13,10,0.367,4,0,3,6,1,1,4.84,en,1
18,11,0,0.078,0,0,0,0,0,0,4.17,en,0
122,35,9,0.13,4,1,1,4,1,1,6.81,en,1
125,37,0,0.104,0,0,0,0,0,0,4.32,fr,0
67,28,2,0.099,0,1,0,1,1,0,5.68,en,0
114,27,4,0.26,1,2,3,1,1,0,6.01,en,1
45,1,1,0.098,2,0,1,0,0,0,4.27,fr,0
55,20,1,0.141,0,0,0,0,0,0,4.66,fr,0
98,9,5,0.316,1,2,2,2,0,1,5.32,fr,1
135,3,8,0.667,3,6,1,4,0,1,4.95,fr,1
104,1,1,0.083,0,0,0,0,0,0,3.3,en,0
5,18,1,0.024,0,0,0,0,0,0,5.01,en,0
72,10,2,0.481,2,2,1,1,1,0,4.33,fr,1
80,20,2,0.056,1,0,0,0,0,0,4.21,en,0
112,24,1,0.028,0,0,0,0,0,0,4.57,en,0
179,23,9,0.408,4,0,2,4,1,0,5.93,en,1
87,10,16,0.26,5,2,3,0,1,1,3.1,en,1
81,28,15,0.455,1,2,0,4,1,0,6.97,en,1
123,13,0,0.093,0,0,0,0,0,0,4.29,en,0
151,20,2,0.21,0,0,0,0,0,0,4.14,fr,0
60,18,1,0.106,0,0,0,0,1,0,5.4,en,0
62,11,1,0.226,0,0,0,1,0,1,4.76,fr,0
108,18,2,0.087,0,0,0,0,0,0,5.46,en,0
128,12,1,0.215,1,0,0,0,0,0,4.55,fr,0
77,5,1,0.076,0,0,0,0,1,0,5.72,fr,0
24,11,0,0.094,0,0,0,0,0,0,3.3,fr,0
135,11,2,0.092,0,0,0,0,0,0,4.68,en,0
145,22,2,0.541,0,2,0,3,1,1,5.98,en,1
44,22,2,0.063,0,0,0,0,0,0,6.01,en,0
82,17,1,0.147,1,0,0,0,1,0,3.57,fr,0
68,18,0,0.333,0,0,0,0,0,0,4.83,en,0
109,15,1,0.021,0,0,0,0,0,0,4.78,fr,0
27,22,1,0.135,0,0,0,0,0,0,4.62,fr,0
81,12,2,0.25,0,0,0,0,0,0,3.9,en,0
155,28,3,0.282,1,2,4,1,1,1,5.86,en,1
122,18,0,0.057,1,0,0,0,0,0,3.94,en,0
48,17,6,0.626,1,0,1,2,1,1,4.65,fr,1
171,23,4,0.071,0,0,0,0,0,0,5.33,en,0
102,12,1,0.01,0,0,0,0,0,0,4.36,en,0
66,28,0,0.048,1,0,0,0,0,0,5.97,fr,0
105,13,1,0.003,2,0,0,0,0,0,4.69,fr,0
91,8,6,0.256,3,1,1,2,1,0,7.03,en,1
47,9,1,0.028,0,0,0,0,1,0,4.6,fr,0
100,32,2,0.152,2,0,1,0,0,0,3.41,fr,0
184,33,7,0.543,2,1,0,1,0,1,6.65,fr,1
134,26,5,0.344,1,3,3,1,1,0,5.26,fr,1
108,15,11,0.726,6,3,2,2,1,1,3.44,fr,1
42,13,0,0.223,0,0,0,1,1,0,3.71,fr,0
60,16,2,0.192,0,0,0,0,0,0,3.7,fr,0
151,26,5,0.126,1,0,3,1,1,0,3.78,en,1
91,20,2,0.205,0,0,0,0,0,0,4.29,fr,0
89,9,1,0.145,0,0,0,0,0,0,5.95,fr,0
77,23,1,0.066,0,0,0,0,0,0,5.68,en,0
39,32,2,0.089,0,0,0,0,0,0,4.42,fr,0
181,34,9,0.304,3,0,2,0,1,1,4.06,fr,1
55,8,2,0.321,1,0,2,3,1,1,4.89,fr,1
58,11,3,0.122,0,0,0,0,0,1,4.88,en,0
98,25,1,0.121,0,0,0,0,0,0,4.47,fr,0
133,29,1,0.107,0,0,0,0,0,0,5.2,en,0
158,28,8,0.311,3,1,1,2,1,0,3.8,fr,1
97,12,2,0.142,2,0,0,0,0,0,3.44,fr,0
60,28,0,0.025,0,0,0,0,0,0,3.69,fr,0
16,32,2,0.126,1,0,1,0,0,1,5.56,en,0
106,32,9,0.546,3,0,2,0,1,1,4.6,en,1
176,19,0,0.065,1,1,0,0,0,0,4.47,en,0
144,21,3,0.258,5,2,8,3,1,0,4.73,fr,1
123,26,3,0.25,1,3,1,1,1,0,4.64,fr,1
116,15,0,0.217,0,1,0,0,0,0,4.74,fr,0
171,21,1,0.047,0,0,0,0,0,0,4.04,fr,0
92,11,1,0.097,0,0,0,0,0,0,3.95,en,0
52,13,0,0.079,0,0,0,0,0,0,4.47,en,0
111,14,1,0.036,0,0,0,0,0,0,5.53,fr,0
90,15,0,0.346,0,0,0,0,1,0,4.67,en,0
121,20,11,0.171,2,2,0,2,1,0,6.03,en,1
69,22,1,0.097,0,0,0,0,0,0,3.13,fr,0
119,15,1,0.068,0,0,0,0,0,0,5.13,fr,0
85,28,6,0.313,3,1,2,1,0,1,6.1,en,1
134,37,10,0.263,1,3,2,1,1,1,4.16,fr,1
103,17,3,0.298,1,0,0,0,0,0,3.89,en,0
195,11,4,0.498,0,4,2,2,1,1,5.5,fr,1
111,21,2,0.12,0,0,0,0,0,0,4.6,fr,0
82,14,7,0.323,1,2,2,1,1,1,5.83,fr,1
81,3,3,0.022,0,0,0,0,0,1,4.06,fr,0
73,14,3,0.052,0,0,0,0,0,1,4.86,fr,0
29,12,2,0.182,2,0,0,0,0,0,3.87,en,0
230,23,8,0.353,1,1,1,5,1,1,5.18,en,1
67,18,1,0.121,1,0,0,0,0,0,4.87,en,0
102,17,0,0.071,0,0,0,0,0,0,5.2,en,0
227,37,6,0.393,2,1,0,2,1,1,4.07,en,1
78,11,1,0.182,1,0,0,0,0,0,4.68,fr,0
27,12,1,0.045,0,0,0,0,0,0,5.07,fr,0
107,14,1,0.092,0,0,0,0,0,1,4.64,fr,0
195,28,6,0.585,2,0,1,3,0,0,5.41,fr,1
104,9,4,0.376,3,0,2,3,1,1,7.68,fr,1
47,29,2,0.392,0,3,6,3,0,1,5.78,en,1
164,32,6,0.259,3,2,2,1,1,0,5.79,fr,1
124,31,1,0.03,0,0,0,0,0,0,5.86,en,0
35,28,10,0.239,3,3,3,4,1,0,6.3,fr,1
48,22,0,0.158,0,0,1,0,0,1,5.02,en,0
151,10,1,0.119,1,0,0,0,0,0,3.31,fr,0
94,29,3,0.039,1,0,0,0,0,0,3.13,fr,0
89,35,5,0.326,3,1,1,0,0,0,4.06,en,1
91,12,1,0.021,0,0,0,0,0,0,4.71,fr,0
82,6,1,0.214,0,0,0,0,0,0,5.99,en,0
5,26,2,0.031,1,0,0,0,0,0,3.92,fr,0
116,33,7,0.124,5,1,3,4,1,1,4.66,en,1
79,2,1,0.146,0,0,0,0,0,0,3.93,en,0
120,20,0,0.126,0,0,0,0,0,0,4.22,fr,0
68,20,1,0.15,1,0,0,0,0,1,3.95,en,0
143,25,2,0.079,1,0,0,0,0,1,4.51,en,0
98,18,0,0.142,0,0,0,0,0,0,3.23,fr,0
117,23,2,0.065,0,0,0,0,0,0,4.79,en,0
120,33,5,0.372,2,4,0,1,0,0,4.74,fr,1
62,7,2,0.039,0,0,0,0,0,0,3.75,fr,0
24,27,1,0.183,0,0,1,0,0,0,4.27,fr,0
86,20,2,0.2,0,0,0,0,0,0,4.24,fr,0
116,22,0,0.13,0,0,0,0,0,0,4.9,fr,0
120,4,0,0.021,0,0,0,1,0,0,5.05,fr,0
93,21,1,0.026,0,0,1,0,0,0,5.66,en,0
138,27,7,0.466,2,1,2,2,0,0,4.84,fr,1
93,17,2,0.159,1,0,0,0,0,0,5.47,en,0
146,27,4,0.074,0,0,0,0,0,0,5.45,fr,0
120,8,1,0.053,1,0,0,0,0,0,4.0,en,0
107,20,3,0.064,1,0,0,0,0,0,3.49,fr,0
73,22,0,0.2,0,0,1,0,0,0,4.3,fr,0
28,13,1,0.023,1,0,1,0,0,0,5.01,en,0
103,9,1,0.034,1,0,0,0,0,0,3.82,fr,0
67,19,0,0.206,0,0,0,0,0,0,5.12,fr,0
93,5,2,0.107,2,0,0,0,1,0,5.6,fr,0
102,17,3,0.073,0,0,0,0,0,0,4.42,en,0
104,16,5,0.257,1,0,0,1,1,0,4.68,fr,0
111,39,8,0.328,4,4,2,0,1,0,5.01,fr,1
75,1,1,0.125,1,0,0,0,1,1,3.53,fr,0
130,23,0,0.093,1,0,0,1,0,0,3.14,en,0
164,21,1,0.019,0,0,0,0,0,0,3.9,fr,0
145,4,6,0.283,2,1,0,0,1,1,4.12,en,1
115,31,1,0.078,1,0,0,0,0,0,4.07,fr,0
184,36,5,0.428,3,0,0,3,1,0,5.68,fr,1
34,13,1,0.03,0,0,0,0,0,0,3.07,en,0
98,7,9,0.565,2,1,1,0,1,0,6.44,fr,1
146,21,5,0.245,1,0,0,0,0,0,5.19,en,0
143,24,0,0.212,1,0,0,0,0,0,4.54,fr,0
113,9,8,0.51,2,2,2,2,1,1,4.08,fr,1
50,26,0,0.168,0,0,0,0,0,0,4.5,fr,0
60,17,2,0.04,0,0,0,0,0,0,2.77,fr,0
70,21,1,0.095,0,0,0,0,0,0,4.31,fr,0
162,16,1,0.176,0,0,0,0,0,0,5.47,fr,0
87,12,0,0.07,0,0,3,0,0,0,6.56,en,0
126,31,6,0.544,5,3,0,4,0,1,5.33,fr,1
219,17,7,0.156,1,2,4,0,1,0,5.53,en,1
118,16,0,0.156,1,0,0,0,0,0,4.09,fr,0
168,28,8,0.532,1,1,1,2,1,1,4.58,fr,1
106,30,1,0.055,0,0,0,0,0,0,4.63,fr,0
71,9,0,0.138,1,0,0,0,0,0,3.62,fr,0
122,10,3,0.042,0,0,0,1,0,0,4.61,en,0
79,20,2,0.169,0,0,0,0,0,0,4.7,en,0
191,20,5,0.368,3,1,1,4,0,0,5.21,en,1
97,7,0,0.099,0,0,0,0,1,0,4.0,fr,0
200,30,1,0.294,0,0,0,0,0,0,4.12,fr,0
106,30,3,0.305,0,0,0,0,1,0,5.29,fr,0
115,17,0,0.214,0,0,0,0,0,0,5.39,fr,0
103,26,9,0.518,2,1,2,2,1,1,5.42,fr,1
56,29,0,0.057,1,0,0,0,0,0,4.78,fr,0
93,34,4,0.656,1,1,1,0,1,0,4.83,fr,1
15,18,1,0.118,0,0,0,0,0,0,4.38,en,0
172,28,4,0.412,1,1,0,1,1,1,4.2,fr,1
167,2,0,0.003,0,1,0,1,0,0,5.5,fr,0
109,26,4,0.175,1,0,3,1,1,0,6.16,fr,1
70,11,0,0.022,0,0,0,0,0,0,4.61,fr,0
188,42,3,0.166,1,3,0,3,1,1,6.09,en,1
177,27,3,0.155,1,0,0,0,0,0,5.89,en,0
126,16,2,0.15,0,0,0,0,0,0,3.55,fr,0
48,23,0,0.36,1,0,1,1,0,0,3.08,fr,0
46,17,2,0.104,0,0,0,0,0,1,3.83,fr,0
107,25,3,0.134,0,0,0,0,0,1,4.04,en,0
50,32,2,0.14,0,0,0,0,0,0,5.48,fr,0
77,29,10,0.327,3,4,1,4,0,0,6.48,fr,1
65,25,1,0.059,2,0,0,1,1,0,3.83,fr,0
104,35,2,0.267,1,1,4,4,1,1,3.97,en,1
138,7,2,0.255,3,2,2,5,1,0,5.84,en,1
57,13,1,0.037,0,0,0,0,0,0,4.31,en,0
90,5,0,0.403,1,0,0,0,0,0,4.31,en,0
45,18,0,0.211,0,0,0,0,0,0,5.63,fr,0
101,6,7,0.379,4,0,0,3,1,0,5.34,en,1
136,16,2,0.023,0,0,0,0,0,0,4.61,fr,0
109,16,0,0.061,0,0,0,0,0,0,5.03,fr,0
116,14,0,0.154,1,0,0,0,0,0,4.63,en,0
161,17,2,0.098,0,0,0,0,1,0,4.17,en,0
71,17,2,0.08,0,0,0,0,0,0,5.29,en,0
78,6,2,0.178,0,0,1,0,0,0,5.06,fr,0
128,21,2,0.155,1,0,0,0,0,0,5.91,en,0
64,26,1,0.079,0,0,0,0,0,0,5.28,fr,0
109,15,4,0.4,3,2,1,1,1,1,5.01,en,1
125,2,2,0.126,0,0,0,0,0,0,5.73,fr,0
128,19,6,0.258,2,3,3,2,1,0,4.62,fr,1
121,14,10,0.361,2,3,0,3,0,1,5.09,fr,1
174,24,5,0.19,3,1,2,2,0,0,6.18,en,1
82,20,7,0.127,4,3,4,0,0,1,2.44,fr,1
174,23,6,0.411,3,0,3,2,1,0,5.0,fr,1
58,27,1,0.05,0,0,0,1,0,1,4.85,fr,0
110,32,8,0.316,5,4,0,2,0,0,6.38,fr,1
101,10,1,0.088,0,0,0,0,0,0,5.0,fr,0
84,13,0,0.327,2,1,0,0,0,0,4.39,fr,0
30,8,2,0.058,0,1,0,0,0,0,4.88,en,0
75,25,0,0.028,0,0,0,0,0,0,6.31,fr,0
58,24,0,0.126,1,0,0,0,0,0,5.63,fr,0
136,9,1,0.192,0,0,0,0,0,0,4.77,fr,0
116,10,0,0.175,0,0,0,0,0,0,5.06,fr,0
64,16,0,0.127,0,0,0,0,0,0,5.36,fr,0
56,25,1,0.219,0,1,0,0,0,0,5.27,en,0
114,26,9,0.405,5,1,1,4,1,1,3.23,fr,1
91,8,1,0.028,1,0,0,0,0,0,4.91,fr,0
186,32,8,0.194,3,1,3,1,0,1,5.91,en,1
130,24,0,0.012,0,0,0,0,0,0,3.89,fr,0
139,28,9,0.403,3,0,1,4,1,1,7.28,en,1
69,9,1,0.02,0,0,0,0,0,0,2.0,fr,0
69,11,0,0.123,0,0,0,0,1,0,4.37,en,0
66,24,0,0.15,1,0,0,0,0,0,3.06,en,0
177,28,0,0.067,0,0,0,0,0,0,5.68,fr,0
160,32,0,0.048,1,0,0,0,0,0,2.51,fr,0
91,18,2,0.218,0,0,0,0,0,0,5.07,en,0
125,20,1,0.002,0,0,0,0,0,0,5.14,fr,0
55,12,2,0.043,0,0,0,1,0,0,4.77,fr,0
131,15,3,0.207,0,0,0,0,0,0,4.87,fr,0
134,10,1,0.021,0,1,0,0,0,0,4.59,en,0
111,21,7,0.08,2,0,1,2,1,0,5.04,fr,1
177,30,8,0.65,5,1,2,3,1,1,4.06,fr,1
133,19,2,0.113,0,0,0,0,0,0,5.79,en,0
13,12,1,0.04,1,0,0,0,0,1,4.24,en,0
139,17,2,0.117,1,0,0,1,0,0,6.0,fr,0
96,19,1,0.091,1,0,0,0,0,0,5.96,fr,0
30,31,2,0.034,0,0,0,0,0,0,5.34,en,0
72,11,0,0.11,0,0,0,1,0,0,5.31,fr,0
148,1,0,0.051,0,0,0,0,0,0,4.59,en,0
28,29,1,0.175,0,0,0,0,0,0,3.32,en,0
184,25,3,0.648,1,0,3,2,1,1,4.69,fr,1
153,15,0,0.317,2,0,0,1,0,0,4.95,en,0
133,30,7,0.347,2,1,2,2,0,0,6.04,en,1
64,29,1,0.169,1,0,0,0,0,0,5.59,fr,0
102,28,10,0.589,4,5,4,1,1,1,6.2,fr,1
133,26,4,0.307,2,1,1,0,0,1,5.58,en,1
97,31,3,0.05,0,0,0,0,0,0,4.93,en,0
84,34,8,0.476,1,0,2,0,1,1,5.58,en,1
26,16,0,0.205,0,0,0,0,0,0,5.2,en,0
175,27,2,0.034,0,0,0,0,0,0,4.07,fr,0
94,27,1,0.183,0,0,0,0,0,1,3.22,fr,0
164,31,5,0.34,3,3,2,3,1,0,6.12,en,1
69,13,1,0.103,0,0,0,0,0,0,3.5,en,0
117,30,8,0.586,1,3,2,5,1,1,5.85,fr,1
159,15,0,0.013,0,0,0,0,0,0,4.29,en,0
161,18,0,0.109,0,0,0,0,1,0,5.34,fr,0
111,2,1,0.016,0,0,0,0,0,0,5.66,fr,0
122,12,0,0.298,0,0,0,0,0,0,4.58,en,0
65,13,1,0.076,0,0,0,0,0,0,4.79,en,0
52,30,1,0.163,1,0,0,0,0,0,4.15,en,0
113,29,2,0.2,0,0,0,0,0,0,3.93,fr,0
174,3,7,0.372,4,1,1,1,1,1,5.6,fr,1
84,24,2,0.049,0,0,0,0,0,0,3.71,en,0
168,16,1,0.152,0,0,1,4,0,1,5.82,fr,1
92,14,9,0.462,4,3,1,5,1,1,4.74,en,1
113,27,4,0.014,0,0,0,0,0,0,5.25,en,0
54,11,0,0.27,1,0,0,0,0,0,5.13,en,0
150,1,2,0.063,0,0,0,0,0,0,4.65,en,0
123,21,4,0.605,4,1,2,2,1,0,6.35,en,1
120,26,7,0.331,4,1,0,1,1,1,4.61,en,1
36,16,1,0.044,0,0,0,1,0,0,6.01,fr,0
36,27,2,0.079,0,0,0,0,0,0,4.13,en,0
161,32,9,0.404,4,3,3,4,1,0,4.66,en,1
140,12,0,0.007,0,0,0,1,0,0,5.36,fr,0
84,4,1,0.049,0,0,0,0,1,0,3.94,fr,0
69,29,0,0.019,1,0,0,0,0,0,3.73,fr,0
75,20,1,0.074,0,0,0,0,1,0,4.43,fr,0
84,14,3,0.231,0,0,0,0,0,0,3.75,en,0
192,39,9,0.533,3,3,0,1,1,0,6.69,en,1
72,13,2,0.138,1,0,0,0,1,0,5.44,fr,0
146,34,3,0.388,2,1,2,1,1,0,4.13,en,1
144,28,1,0.099,0,0,0,0,1,0,4.57,en,0
103,23,3,0.496,1,2,0,4,1,0,5.04,en,1
130,25,6,0.327,5,1,3,4,0,1,6.07,fr,1
148,21,5,0.243,1,3,3,3,0,1,5.04,en,1
89,37,6,0.445,1,3,4,1,1,0,4.54,fr,1
130,16,9,0.26,2,1,2,2,0,0,4.97,en,1
144,29,7,0.547,1,3,1,1,1,0,4.67,en,1
54,1,3,0.048,1,0,1,1,0,0,3.98,fr,0
73,30,2,0.141,0,0,0,0,1,0,5.4,en,0
107,29,1,0.037,0,0,0,0,1,0,4.92,en,0
178,21,6,0.304,1,2,4,4,1,0,2.62,fr,1
5,19,1,0.299,0,0,0,0,0,0,4.06,en,0
72,14,7,0.135,1,6,1,1,1,0,5.39,fr,1
138,21,6,0.21,2,2,2,3,1,0,3.18,en,1
74,7,0,0.081,1,0,0,0,0,0,5.84,fr,0
103,27,8,0.285,4,1,0,3,0,1,5.59,en,1
215,23,4,0.426,4,2,0,2,1,0,7.43,en,1
58,21,0,0.071,0,0,0,1,1,1,5.33,en,0
171,19,3,0.072,1,0,0,1,0,0,5.17,fr,0
127,26,0,0.2,2,0,0,0,0,0,5.07,en,0
117,28,0,0.18,1,0,0,0,0,0,6.05,en,0
55,21,1,0.02,2,0,0,0,0,0,3.9,fr,0
85,34,4,0.357,1,2,1,3,1,0,5.78,fr,1
134,14,4,0.443,6,0,5,3,1,1,7.22,en,1
50,15,1,0.005,0,0,0,0,0,0,3.53,fr,0
59,30,2,0.112,0,0,0,0,1,1,5.46,fr,0
5,13,2,0.24,1,0,1,0,0,0,4.88,fr,0
163,19,2,0.041,1,0,0,0,0,0,4.59,en,0
155,8,0,0.083,1,0,0,0,0,0,4.7,fr,0
125,6,8,0.461,2,3,2,4,0,0,4.49,fr,1
217,40,10,0.614,3,1,3,1,1,1,6.85,en,1
109,17,6,0.266,7,2,1,1,1,0,5.15,fr,1
197,5,0,0.051,0,0,0,0,0,0,5.41,fr,0
64,11,0,0.287,0,0,0,0,0,0,3.98,fr,0
88,16,4,0.137,0,0,0,0,1,0,3.58,en,0
78,14,3,0.106,0,0,0,0,0,0,4.01,en,0
79,17,1,0.151,1,0,0,0,0,0,4.09,en,0
79,11,1,0.02,1,0,0,0,1,0,4.81,fr,0
166,24,11,0.503,1,1,3,2,0,0,5.62,en,1
65,31,1,0.126,0,0,0,0,0,0,4.47,en,0
44,19,2,0.058,1,0,0,0,0,0,4.81,fr,0
90,18,6,0.507,2,0,1,2,1,1,5.82,en,1
50,12,0,0.114,0,1,2,0,0,0,6.45,en,0
155,19,0,0.086,0,0,0,1,0,0,4.13,fr,0
108,18,1,0.156,0,0,0,0,0,0,5.47,en,0
123,18,0,0.216,1,0,0,0,0,1,3.4,en,0
91,6,2,0.079,0,0,0,0,0,0,4.75,fr,0
66,4,0,0.275,0,0,0,0,0,0,4.84,fr,0
150,23,8,0.58,2,1,0,3,1,0,5.1,en,1
139,14,1,0.15,0,0,0,0,0,0,3.82,fr,0
94,19,3,0.27,0,0,0,1,0,0,4.62,en,0
149,21,1,0.061,1,0,0,0,0,0,4.13,en,0
121,31,8,0.061,3,4,1,1,1,1,4.22,fr,1
153,21,11,0.29,5,2,2,1,1,1,6.73,fr,1
179,18,4,0.115,0,0,0,0,0,0,3.51,en,0
117,9,1,0.044,0,0,0,0,0,0,4.16,en,0
116,21,0,0.045,1,0,0,1,0,0,4.31,en,0
58,21,7,0.474,7,1,2,2,0,1,6.45,en,1
149,9,0,0.314,0,0,0,0,0,0,3.92,en,0
95,21,1,0.053,1,0,1,0,0,0,6.0,fr,0
150,8,5,0.488,5,1,1,6,1,1,5.37,en,1
153,24,2,0.002,0,0,0,0,0,0,4.37,fr,0
131,35,9,0.428,0,1,4,1,0,0,5.41,en,1
110,17,1,0.058,1,0,0,0,1,1,5.66,en,0
147,16,1,0.027,1,0,0,0,0,0,4.09,en,0
55,28,0,0.124,0,0,0,0,0,0,3.99,en,0
105,22,9,0.334,5,0,1,3,0,1,4.48,fr,1
145,33,6,0.423,5,3,2,2,1,1,5.14,fr,1
109,23,7,0.519,5,3,0,3,1,1,6.87,en,1
161,12,0,0.013,0,0,0,0,0,0,4.68,en,0
140,32,9,0.446,0,3,0,2,1,1,3.84,fr,1
159,28,0,0.026,0,0,1,0,1,1,4.56,fr,0
73,19,4,0.15,1,0,0,0,0,0,2.67,fr,0
55,40,0,0.134,1,0,0,0,0,0,5.89,en,0
101,5,2,0.068,0,0,0,0,0,1,4.23,fr,0
5,20,3,0.142,0,0,0,0,0,0,4.28,fr,0
96,22,2,0.302,0,0,0,0,0,0,3.06,en,0
20,15,0,0.209,1,0,0,0,0,0,4.73,en,0
67,14,3,0.095,2,0,0,1,1,0,3.73,fr,0
131,13,2,0.228,2,1,3,1,0,1,5.06,en,1
145,15,1,0.033,0,0,0,0,0,0,5.07,fr,0
178,31,6,0.475,2,4,0,1,0,1,5.97,fr,1
76,23,1,0.013,0,0,0,0,0,0,5.79,fr,0
175,9,0,0.181,0,0,1,0,0,0,4.37,en,0
36,24,7,0.287,2,2,2,2,0,0,6.48,fr,1
108,19,1,0.134,0,1,0,0,1,1,5.39,en,0
16,4,1,0.022,0,0,0,0,0,1,4.71,fr,0
24,18,1,0.075,1,0,0,0,0,0,4.84,fr,0
156,3,8,0.266,4,3,2,2,1,1,5.43,en,1
28,17,2,0.085,0,0,0,0,0,0,4.95,en,0
148,24,5,0.134,1,1,1,2,1,0,4.05,en,1
56,9,1,0.104,0,0,1,0,0,0,6.47,fr,0
91,20,1,0.083,0,0,0,0,0,0,4.83,fr,0
134,23,5,0.416,2,2,2,6,1,1,5.26,fr,1
101,24,2,0.108,0,0,0,0,0,1,4.5,en,0
5,24,1,0.064,0,0,0,0,0,0,4.61,en,0
187,37,11,0.278,2,0,1,2,1,1,4.86,en,1
141,28,1,0.11,0,0,0,0,0,1,4.47,fr,0
154,19,2,0.444,1,1,3,2,1,0,6.21,en,1
66,5,0,0.343,0,0,0,0,0,0,4.34,fr,0
57,21,0,0.201,1,0,0,0,0,0,6.05,en,0
13,21,0,0.018,0,0,0,0,1,0,5.12,en,0
120,15,4,0.016,1,0,0,0,0,0,4.57,en,0
94,18,3,0.302,0,3,4,5,0,0,6.37,fr,1
100,19,2,0.12,0,0,0,0,0,0,4.48,fr,0
184,25,4,0.377,1,1,1,1,0,1,6.73,fr,1
150,39,8,0.302,2,4,1,3,1,0,7.39,fr,1
50,15,5,0.175,0,0,0,0,0,0,5.87,fr,0
132,30,7,0.134,0,1,5,4,1,0,4.55,fr,1
144,33,1,0.203,0,0,0,1,0,0,5.55,fr,0
65,19,11,0.501,4,2,1,2,1,1,4.06,fr,1
126,4,5,0.452,0,1,1,1,0,0,4.98,en,1
97,21,1,0.266,1,0,0,0,0,0,3.46,fr,0
137,12,0,0.067,0,0,0,0,0,0,5.53,fr,0
54,7,3,0.046,1,0,0,0,0,0,2.86,fr,0
72,13,1,0.173,1,0,0,1,0,0,5.62,en,0
23,17,2,0.185,0,0,0,0,0,0,2.82,en,0
135,26,6,0.342,2,3,2,5,1,0,3.11,fr,1
176,25,10,0.525,1,2,0,0,0,1,4.16,en,1
62,18,0,0.281,1,0,0,0,0,0,4.21,fr,0
112,21,6,0.382,7,2,3,4,1,1,5.19,fr,1
130,15,2,0.008,1,0,0,0,0,0,4.97,fr,0
143,32,2,0.53,2,0,0,0,1,0,5.44,en,1
25,16,1,0.238,0,0,0,0,0,0,4.84,en,0
119,23,0,0.15,0,0,0,0,0,1,5.4,en,0
122,15,6,0.193,4,2,3,1,1,1,4.78,en,1
182,30,12,0.195,3,0,3,3,1,1,5.42,en,1
169,12,11,0.651,3,1,3,4,0,0,5.46,fr,1
156,28,5,0.396,2,0,0,1,0,1,5.67,fr,1
64,20,2,0.024,1,0,0,0,0,1,4.26,fr,0
75,31,2,0.136,0,0,0,1,0,0,5.0,fr,0
86,16,1,0.164,0,0,0,0,0,0,5.12,fr,0
100,23,4,0.123,0,0,0,0,0,0,4.75,fr,0
155,22,1,0.003,1,1,0,0,1,0,4.33,fr,0
163,11,8,0.606,3,1,1,1,1,0,4.78,en,1
89,17,5,0.193,2,0,4,2,0,0,3.08,fr,1
118,33,4,0.188,0,5,1,1,0,1,5.86,en,1
219,34,3,0.531,0,4,2,4,1,1,5.03,fr,1
99,8,1,0.042,0,0,0,0,0,0,5.45,en,0
25,27,0,0.018,1,0,0,0,0,0,4.62,fr,0
121,28,2,0.163,1,0,0,0,0,0,3.83,en,0
52,20,1,0.012,0,0,0,0,0,0,5.01,fr,0
128,14,11,0.616,3,3,2,4,0,1,4.54,en,1
141,44,10,0.377,3,0,2,4,1,1,5.12,fr,1
97,5,1,0.152,0,0,0,0,0,0,4.71,fr,0
64,13,3,0.022,0,0,0,2,0,0,3.47,fr,0
70,15,0,0.025,1,0,1,0,0,1,4.42,fr,0
57,5,0,0.02,1,0,0,0,0,0,5.89,en,0
184,25,2,0.071,0,0,0,0,0,0,4.44,fr,0
61,11,3,0.09,0,0,0,0,0,0,5.09,fr,0
68,21,11,0.453,4,2,1,3,0,1,5.83,fr,1
130,4,1,0.016,0,0,0,0,0,1,5.43,fr,0
85,17,0,0.023,0,0,0,0,0,0,4.74,fr,0
37,21,0,0.08,0,0,0,0,0,0,4.7,fr,0
106,21,1,0.16,0,0,0,0,0,0,4.95,fr,0
52,11,1,0.162,0,0,1,0,0,0,4.03,en,0
75,17,1,0.282,0,0,0,0,0,0,5.93,fr,0
168,22,5,0.525,3,2,5,7,1,1,5.69,en,1
121,24,0,0.072,1,0,0,0,0,0,4.28,fr,0
84,11,1,0.142,0,0,0,0,0,0,5.09,fr,0
133,21,1,0.068,0,0,0,0,0,0,5.4,fr,0
130,14,6,0.517,4,2,1,2,1,0,3.65,en,1
85,12,0,0.02,0,0,0,0,0,0,5.61,fr,0
55,29,3,0.139,0,0,0,0,1,0,5.31,fr,0
27,13,1,0.151,0,0,0,0,0,0,4.75,fr,0
62,11,1,0.149,0,0,0,0,0,0,4.56,en,0
85,28,3,0.071,0,0,1,0,1,0,6.64,en,0
93,4,2,0.203,0,0,0,2,0,0,4.7,fr,0
70,7,1,0.004,0,0,0,0,0,0,5.41,fr,0
